,url,type
225,https://www.sendo.vn/shop/shopnc,shop_url
226,https://www.sendo.vn/shop/worker-bees,shop_url
227,https://www.sendo.vn/shop/timex-viet-nam,shop_url
228,https://www.sendo.vn/shop/luxcreuni,shop_url
229,https://www.sendo.vn/shop/tuan-linhkiendientu,shop_url
230,https://www.sendo.vn/shop/saigon-luxury,shop_url
231,https://www.sendo.vn/shop/twatchvn,shop_url
232,https://www.sendo.vn/shop/vantayshop,shop_url
233,https://www.sendo.vn/shop/thuyusa,shop_url
234,https://www.sendo.vn/shop/vtech-store,shop_url
235,https://www.sendo.vn/shop/tnccshop,shop_url
236,https://www.sendo.vn/shop/dep-thai,shop_url
237,https://www.sendo.vn/shop/shopthiha,shop_url
238,https://www.sendo.vn/shop/2bcosmeticshop,shop_url
239,https://www.sendo.vn/shop/empro,shop_url
240,https://www.sendo.vn/shop/miu-cr-miu,shop_url
241,https://www.sendo.vn/shop/nazin,shop_url
242,https://www.sendo.vn/shop/hdq-shop,shop_url
243,https://www.sendo.vn/shop/anh_anhh_shop,shop_url
244,https://www.sendo.vn/shop/minhkhangpc,shop_url
245,https://www.sendo.vn/shop/dailyhatdieu,shop_url
246,https://www.sendo.vn/shop/hoinachhoichan,shop_url
247,https://www.sendo.vn/shop/shop-qua-tang-pi-pi,shop_url
248,https://www.sendo.vn/shop/anminhngoc,shop_url
249,https://www.sendo.vn/shop/anthinh,shop_url
250,https://www.sendo.vn/shop/hat-dieu-rang,shop_url
251,https://www.sendo.vn/shop/tromviaconyeu,shop_url
252,https://www.sendo.vn/shop/ruby-s-house-0211,shop_url
253,https://www.sendo.vn/shop/linostore,shop_url
254,https://www.sendo.vn/shop/smart-store-hanoi,shop_url
255,https://www.sendo.vn/shop/gym---yoga-shop,shop_url
256,https://www.sendo.vn/shop/thanhmobile69,shop_url
257,https://www.sendo.vn/shop/xibum,shop_url
258,https://www.sendo.vn/shop/fay-boutique,shop_url
259,https://www.sendo.vn/shop/nepbaby,shop_url
260,https://www.sendo.vn/shop/khanhlinhnguyen89,shop_url
261,https://www.sendo.vn/shop/pandasocola-shop,shop_url
262,https://www.sendo.vn/shop/becoicvp,shop_url
263,https://www.sendo.vn/shop/sanvatnuirung,shop_url
264,https://www.sendo.vn/shop/vlxdthuytrang,shop_url
265,https://www.sendo.vn/shop/vivystore,shop_url
266,https://www.sendo.vn/shop/shop-baoan,shop_url
267,https://www.sendo.vn/shop/aloevera,shop_url
268,https://www.sendo.vn/shop/mtpshop,shop_url
269,https://www.sendo.vn/shop/viet-my-audio,shop_url
270,https://www.sendo.vn/shop/ban-phuot,shop_url
271,https://www.sendo.vn/shop/tienich168,shop_url
272,https://www.sendo.vn/shop/bunnii-store,shop_url
273,https://www.sendo.vn/shop/xinde4011,shop_url
274,https://www.sendo.vn/shop/shop-topxinh,shop_url
275,https://www.sendo.vn/shop/myphamhonghanh,shop_url
276,https://www.sendo.vn/shop/hoang-pham-,shop_url
277,https://www.sendo.vn/shop/do-yen,shop_url
278,https://www.sendo.vn/shop/cafe-vuon,shop_url
279,https://www.sendo.vn/shop/hieu-sport---giay-da-banh,shop_url
280,https://www.sendo.vn/shop/quynh-anh2,shop_url
281,https://www.sendo.vn/shop/chi-dat,shop_url
282,https://www.sendo.vn/shop/my-nghe-ha-long,shop_url
283,https://www.sendo.vn/shop/shinstore,shop_url
284,https://www.sendo.vn/shop/shohaha,shop_url
285,https://www.sendo.vn/shop/xach-tay-shop,shop_url
286,https://www.sendo.vn/shop/tay-cam-xbox-360,shop_url
287,https://www.sendo.vn/shop/ken-ken-shop,shop_url
288,https://www.sendo.vn/shop/kimhang241,shop_url
289,https://www.sendo.vn/shop/98-shop,shop_url
290,https://www.sendo.vn/shop/nam-chaga,shop_url
291,https://www.sendo.vn/shop/lichgotet,shop_url
292,https://www.sendo.vn/shop/junn,shop_url
293,https://www.sendo.vn/shop/hieutran,shop_url
294,https://www.sendo.vn/shop/lullaby-hn,shop_url
